id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8.22723E+17,Rental unit in Portland · ★5.0 · 2 bedrooms · 2 beds · 2 baths,500247539,Jeff,,Northwest District,45.52905,-122.69678,Entire home/apt,109,30,3,9/30/2023,0.4,6,334,3,
1.03558E+18,Home in Portland · ★New · 3 bedrooms · 3 beds · 1 bath,309781078,Sofia,,King,45.55058,-122.66164,Entire home/apt,116,1,1,12/10/2023,1,6,347,1,Exempt
9.24109E+17,Condo in Portland · ★4.80 · 1 bedroom · 1 bed · 1 bath,459606784,The Vaisberg,,Pearl,45.52579,-122.68131,Entire home/apt,119,1,19,12/8/2023,3.61,6,0,19,Exempt
9.94564E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 shared bath,536842819,Luxrental,,Powellhurst-Gilbert,45.50057,-122.54325,Private room,122,1,1,10/22/2023,0.5,6,269,1,City registration pending
1.03269E+18,Rental unit in Portland · ★New · 1 bedroom · 1 bath,459606784,The Vaisberg,,Pearl,45.52487,-122.68206,Entire home/apt,124,2,1,12/14/2023,1,6,167,1,Exempt
8.22725E+17,Rental unit in Portland · 1 bedroom · 1 bath,500247539,Jeff,,Northwest District,45.52700076,-122.6989516,Entire home/apt,125,30,0,,,6,233,0,
5960729,Guest suite in Portland · ★4.62 · 1 bedroom · 1 bed · 1 bath,421792,Jesse,,Powellhurst-Gilbert,45.48903,-122.51854,Entire home/apt,125,31,34,7/3/2023,0.32,6,136,2,
25213433,Cottage in Portland · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,52609760,Becky,,Arbor Lodge,45.5672,-122.68594,Entire home/apt,125,2,51,9/24/2023,2.27,6,149,27,City registration pending
6.49406E+17,Vacation home in Portland · ★4.93 · 1 bedroom · 2 beds · 1 bath,1213257,Dayna,,Buckman,45.51984,-122.64742,Entire home/apt,126,30,15,11/26/2023,0.89,6,360,13,22-137836-000-00-HO
9.62694E+17,Rental unit in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,459606784,The Vaisberg,,Portland Downtown,45.51322,-122.67728,Entire home/apt,126,4,4,12/16/2023,1.28,6,180,4,Exempt
38406815,Home in Portland · ★4.73 · 4 bedrooms · 4 beds · 1.5 baths,291835749,Bianca,,Buckman,45.51717,-122.6393,Entire home/apt,129,2,318,12/3/2023,6.17,6,0,51,Exempt
46608476,Guest suite in Portland · ★4.85 · 2 bedrooms · 2 beds · 1 bath,6416589,Adam And Arthur,,Humboldt,45.55469,-122.67633,Entire home/apt,129,1,89,11/17/2023,2.46,6,253,21,14-226769-000-00-HO
8.58807E+17,Rental unit in Portland · ★4.88 · 1 bedroom · 1 bath,459606784,The Vaisberg,,Portland Downtown,45.52155564,-122.6832191,Entire home/apt,130,2,24,12/2/2023,2.94,6,172,24,Exempt
362775,Guesthouse in Portland · ★4.74 · 1 bedroom · 1 bed · 1 bath,1213257,Dayna,,Concordia,45.56325,-122.63446,Entire home/apt,132,1,448,11/19/2023,3.14,6,0,62,17-182531-000-00-HO
6.95051E+17,Home in Portland · ★4.90 · 3 bedrooms · 4 beds · 2 baths,309781078,Sofia,,Northwest District,45.52968,-122.68757,Entire home/apt,135,1,69,12/8/2023,4.25,6,0,48,Exempt
6.92102E+17,Home in Portland · ★4.65 · 2 bedrooms · 4 beds · 2 baths,309781078,Sofia,,Northwest District,45.52766,-122.68692,Entire home/apt,139,1,62,12/17/2023,3.82,6,0,47,Exempt
31338578,Guesthouse in Portland · ★4.98 · 1 bedroom · 1 bed · 1 bath,30942269,Nancy,,North Tabor,45.52553,-122.61659,Entire home/apt,141,2,451,11/26/2023,7.5,6,222,67,18-279434-000-00-HO
4032084,Rental unit in Portland · ★4.86 · 2 bedrooms · 3 beds · 1 bath,1213257,Dayna,,Concordia,45.56166,-122.63601,Entire home/apt,145,1,73,11/24/2023,0.89,6,0,43,22-137836-000-00-HO
9.24551E+17,Home in Portland · ★4.78 · 4 bedrooms · 4 beds · 2 baths,365881282,Bradley,,Richmond,45.5054807,-122.6202114,Entire home/apt,150,2,18,12/5/2023,3.38,6,334,18,Exempt
8.55218E+17,Home in Portland · 4 bedrooms · 5 beds · 2 baths,365881282,Bradley,,Richmond,45.51085543,-122.6240467,Entire home/apt,165,1,1,8/28/2023,0.26,6,307,1,Exempt
9.12459E+17,Condo in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,459606784,The Vaisberg,,Pearl,45.52359,-122.68264,Entire home/apt,176,1,22,11/19/2023,3.69,6,165,22,Exempt
45619382,Rental unit in Portland · ★4.78 · 2 bedrooms · 3 beds · 2 baths,213350724,"J, S & P",,Sellwood-Moreland Improvement League,45.45908,-122.64634,Entire home/apt,180,30,8,5/14/2023,0.22,6,0,1,
52108103,Home in Portland · ★4.86 · 3 bedrooms · 4 beds · 1 bath,392859086,Thomas,,Sunnyside,45.51382,-122.62662,Entire home/apt,186,1,123,12/3/2023,4.49,6,244,55,Exempt
8.97208E+17,Home in Portland · 3 bedrooms · 3 beds · 1 bath,213350724,"J, S & P",,Sellwood-Moreland Improvement League,45.46061436,-122.6482005,Entire home/apt,219,30,1,10/1/2023,0.37,6,179,1,
6.47715E+17,Home in Portland · ★4.97 · 4 bedrooms · 5 beds · 2 baths,392859086,Thomas,,Kerns,45.52601,-122.63609,Entire home/apt,221,1,89,12/3/2023,4.87,6,0,65,Exempt
9.47977E+17,Home in Portland · ★4.82 · 4 bedrooms · 5 beds · 2 baths,392859086,Thomas,,Sunnyside,45.5138039,-122.6266664,Entire home/apt,231,1,11,12/16/2023,3.06,6,241,11,Exempt
6.95106E+17,Home in Portland · ★4.90 · 5 bedrooms · 6 beds · 4 baths,309781078,Sofia,,Northwest District,45.52789,-122.68854,Entire home/apt,233,1,29,12/10/2023,1.97,6,312,19,Exempt
3280928,Loft in Portland · ★4.92 · 2 bedrooms · 2 beds · 1 bath,1213257,Dayna,,Concordia,45.56312,-122.63596,Entire home/apt,244,1,441,11/12/2023,3.85,6,0,45,17-182531-000-00-ho
9.24573E+17,Home in Portland · ★4.33 · 6 bedrooms · 6 beds · 3 baths,365881282,Bradley,,Richmond,45.50353048,-122.6215179,Entire home/apt,247,2,3,11/12/2023,0.56,6,319,3,Exempt
17762473,Home in Portland · ★4.82 · 5 bedrooms · 9 beds · 4 baths,26822355,Todji,,Richmond,45.50806,-122.62559,Entire home/apt,250,1,173,12/3/2023,2.56,6,348,23,17-221635-000-00-LU
9.95126E+17,Home in Portland · 5 bedrooms · 6 beds · 2 baths,392859086,Thomas,,South Portland,45.496312,-122.6755022,Entire home/apt,264,1,2,12/10/2023,2,6,257,2,Exempt
7.16858E+17,Home in Portland · ★4.97 · 3 bedrooms · 5 beds · 2 baths,392859086,Thomas,,North Tabor,45.52386,-122.60957,Entire home/apt,276,16,71,12/16/2023,4.64,6,258,57,Exempt
7.574E+17,Home in Portland · 2 bedrooms · 4 beds · 2 baths,52609760,Becky,,Overlook,45.56491,-122.68073,Entire home/apt,280,5,2,11/24/2023,0.52,6,177,2,21-045040-000-00-HO
1.03559E+18,Home in Portland · ★New · 6 bedrooms · 6 beds · 2 baths,309781078,Sofia,,King,45.54927598,-122.6611594,Entire home/apt,311,1,0,,,6,347,0,Exempt
801318,Home in Portland · ★4.94 · 4 bedrooms · 4 beds · 2 baths,1150082,Michelle,,Vernon,45.55845,-122.64999,Entire home/apt,324,1,90,8/27/2023,0.67,6,342,8,Exempt
775426,Home in Portland · ★4.91 · 3 bedrooms · 4 beds · 1.5 baths,1150082,Michelle,,King,45.55841,-122.65152,Entire home/apt,353,1,223,10/28/2023,1.7,6,339,16,Exempt
6731334,Home in Portland · ★4.90 · 4 bedrooms · 4 beds · 2 baths,1150082,Michelle,,Humboldt,45.55704,-122.67591,Entire home/apt,387,1,67,10/29/2023,0.66,6,275,7,Exempt
6967714,Home in Portland · ★4.92 · 5 bedrooms · 5 beds · 3 baths,1150082,Michelle,,Humboldt,45.55678,-122.67609,Entire home/apt,594,1,84,4/24/2023,0.82,6,264,3,Exempt
40864982,Home in Portland · ★5.0 · 7 bedrooms · 8 beds · 3.5 baths,1150082,Michelle,,Vernon,45.56026,-122.65043,Entire home/apt,729,1,24,12/18/2023,0.52,6,339,12,Exempt
40865331,Home in Portland · ★5.0 · 9 bedrooms · 9 beds · 5 baths,1150082,Michelle,,Humboldt,45.55606,-122.67614,Entire home/apt,1037,1,30,10/22/2023,0.72,6,0,10,Exempt
9.12544E+17,Rental unit in Portland · Studio · 1 bed · 1 bath,98202133,Toney,,Northwest District,45.53878403,-122.6971366,Entire home/apt,,31,0,,,6,0,0,
48524903,Home in Portland · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,49136460,Sarah,,South Portland,45.47299,-122.67304,Entire home/apt,,4,3,8/5/2022,0.1,6,0,0,Exempt
17461808,Rental unit in Portland · ★4.82 · 1 bedroom · 1 bed · 1 private bath,26822355,Todji,,Richmond,45.50889,-122.62089,Private room,,1,188,10/26/2023,2.28,6,0,32,17-221635-000-00-LU
16578494,Home in Portland · ★4.69 · 1 bedroom · 1 bed · 2 shared baths,3220022,Julie,,Woodlawn,45.57278,-122.66127,Private room,32,30,13,1/8/2023,0.15,7,109,1,
42125478,Home in Portland · ★4.92 · 1 bedroom · 1 bed · 2 shared baths,3220022,Julie,,Woodlawn,45.57161,-122.66111,Private room,32,30,13,10/16/2023,0.35,7,32,5,
8686593,Home in Portland · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,3220022,Julie,,Piedmont,45.57318,-122.66318,Private room,33,30,25,11/18/2023,0.25,7,194,3,
16603125,Home in Portland · ★4.26 · 1 bedroom · 1 bed · 2 shared baths,3220022,Julie,,Piedmont,45.57201,-122.66318,Private room,34,30,23,9/23/2023,0.27,7,322,5,
20027335,Home in Portland · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,3220022,Julie,,Boise,45.55139,-122.67594,Private room,35,10,75,10/28/2023,0.96,7,319,7,17-178612-000-00-HO
9.1336E+17,Home in Portland · 1 bedroom · 1 bed · 2 shared baths,380057237,Yon,,Montavilla,45.5139765,-122.5754211,Private room,36,30,1,7/7/2023,0.18,7,321,1,Exempt
47207122,Townhouse in Portland · ★4.87 · 1 bedroom · 1 bed · 1 private bath,380057237,Yon,,Montavilla,45.51707,-122.57846,Private room,38,30,70,12/3/2023,1.99,7,348,10,City registration pending
50621273,Guest suite in Portland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,380057237,Yon,,Montavilla,45.516037,-122.578171,Private room,39,31,4,4/1/2022,0.14,7,365,0,
47145424,Guest suite in Portland · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,380057237,Yon,,Montavilla,45.51693,-122.5786,Private room,45,3,56,10/20/2023,1.56,7,171,10,just applied
39627133,Home in Portland · ★4.96 · Studio · 2 beds · 1 shared bath,8207605,Sharon,,Portland Downtown,45.51632,-122.68639,Private room,45,2,24,9/24/2023,0.58,7,354,7,90993
6.02406E+17,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,3220022,Julie,,Boise,45.55085,-122.67554,Private room,45,14,4,4/9/2023,0.22,7,172,1,17-178612-000-00-HO
1.0478E+18,Home in Portland · ★New · 1 bedroom · 1 bed · 1 bath,21047956,Norberto,,South Portland,45.47337199,-122.6775428,Private room,48,2,0,,,7,258,0,12-082842-432-23-HO
1.04786E+18,Home in Portland · ★New · 1 bedroom · 2 beds · 1 bath,21047956,Norberto,,South Portland,45.47277,-122.67931,Private room,48,1,0,,,7,258,0,12-082842-321-23-HO
47145105,Guest suite in Portland · ★4.84 · 1 bedroom · 1 bed · 2 shared baths,380057237,Yon,,Montavilla,45.51517,-122.57897,Private room,48,3,58,11/2/2023,1.62,7,360,6,just apply
1.04775E+18,Home in Portland · ★New · 1 bedroom · 1 bed · 1 bath,21047956,Norberto,,South Portland,45.47365703,-122.67813,Private room,56,2,0,,,7,258,0,12-080848-321-23-HO
4624844,Home in Portland · ★4.67 · 1 bedroom · 2 beds · 1 bath,8207605,Sharon,,Portland Downtown,45.51668,-122.68769,Entire home/apt,57,2,76,12/18/2023,0.69,7,345,5,90993
14105943,Guest suite in Portland · ★4.76 · 1 bedroom · 1 bed · 1 bath,1218855,Suja,,Irvington,45.54162,-122.65681,Entire home/apt,58,1,708,12/14/2023,7.89,7,0,95,17-144440-000-00-ho
35301751,Home in Portland · ★4.77 · 1 bedroom · 1 bed · 1 bath,8207605,Sharon,,Portland Downtown,45.51601,-122.688,Private room,59,2,35,12/3/2023,0.63,7,170,4,90993
1.04777E+18,Home in Portland · ★New · 1 bedroom · 2 beds · 1 bath,21047956,Norberto,,South Portland,45.47162976,-122.6775731,Private room,60,1,0,,,7,258,0,12-082842-321-23-HO
34321950,Rental unit in Portland · ★4.91 · 2 bedrooms · 3 beds · 1 bath,1218855,Suja,,Kerns,45.5294,-122.64256,Entire home/apt,60,1,164,12/9/2023,2.94,7,70,55,Exempt
34936500,Rental unit in Portland · ★4.88 · 2 bedrooms · 3 beds · 1 bath,1218855,Suja,,Kerns,45.5292,-122.64452,Entire home/apt,63,31,249,12/10/2023,4.53,7,69,61,Exempt
34344012,Rental unit in Portland · ★4.90 · 2 bedrooms · 3 beds · 1 bath,1218855,Suja,,Kerns,45.5287,-122.64277,Entire home/apt,66,1,243,12/7/2023,4.33,7,0,56,Exempt
36075543,Rental unit in Portland · ★4.92 · 2 bedrooms · 3 beds · 1 bath,1218855,Suja,,Kerns,45.52867,-122.64479,Entire home/apt,69,4,252,11/26/2023,4.62,7,54,54,Exempt
4536608,Home in Portland · ★4.71 · 1 bedroom · 6 beds · 1 shared bath,8207605,Sharon,,Portland Downtown,45.51527,-122.68647,Private room,69,14,48,12/14/2023,0.48,7,276,6,90993
5.60021E+17,Guesthouse in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,3508484,Josh,,St. Johns,45.58788,-122.73771,Entire home/apt,70,31,6,11/10/2023,0.54,7,167,6,
50342994,Rental unit in Portland · ★4.80 · 1 bedroom · 1 bed · 1 bath,33606696,Hayden,,Northwest District,45.53334,-122.69815,Entire home/apt,72,2,206,12/17/2023,6.73,7,348,71,Exempt
50342821,Rental unit in Portland · ★4.70 · 1 bedroom · 1 bed · 1 bath,33606696,Hayden,,Northwest District,45.53511,-122.6981,Entire home/apt,73,2,274,12/12/2023,8.93,7,348,92,Exempt
8.30584E+17,Rental unit in Portland · ★4.92 · 1 bedroom · 1 bed · 1 bath,33606696,Hayden,,Buckman,45.51461126,-122.6550964,Entire home/apt,73,2,76,12/11/2023,7.65,7,346,76,Exempt
49278231,Rental unit in Portland · ★4.75 · 1 bedroom · 1 bed · 1 bath,33606696,Hayden,,Northwest District,45.53308,-122.7002,Entire home/apt,73,2,235,12/17/2023,7.26,7,0,76,Exempt
8.30612E+17,Rental unit in Portland · ★4.97 · 1 bedroom · 1 bed · 1 bath,33606696,Hayden,,Buckman,45.51439795,-122.6532614,Entire home/apt,73,2,68,12/15/2023,6.85,7,0,68,Exempt
14105781,Guesthouse in Portland · ★4.90 · 1 bedroom · 1 bed · 1 bath,1218855,Suja,,Irvington,45.54327,-122.65505,Entire home/apt,75,1,412,12/5/2023,6.74,7,0,85,17-144440-000-00-ho
53112639,Home in Portland · ★5.0 · 2 bedrooms · 1 bed · 1 bath,21047956,Norberto,,Ashcreek,45.4532,-122.7383,Entire home/apt,80,2,6,11/25/2023,0.29,7,328,2,12-082842-321-23-HO
1.01452E+18,Rental unit in Portland · ★New · 1 bedroom · 1 bed · 1 bath,21047956,Norberto,,Ashcreek,45.45287624,-122.7399158,Entire home/apt,80,2,2,12/10/2023,2,7,356,2,12-082842-321-23-HO
25940119,Guest suite in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,126192938,Chantel & Mackenzie,,Sabin,45.55353,-122.65292,Entire home/apt,87,2,135,11/28/2023,2.03,7,72,19,18-158270-000-00-HO
8.30617E+17,Rental unit in Portland · ★4.96 · 2 bedrooms · 2 beds · 1 bath,33606696,Hayden,,Buckman,45.51640706,-122.6542937,Entire home/apt,88,2,74,12/11/2023,7.4,7,331,74,Exempt
9.13267E+17,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,380057237,Yon,,Montavilla,45.51536359,-122.5744073,Entire home/apt,88,3,5,12/9/2023,0.9,7,364,5,Exempt
15087305,Rental unit in Portland · ★4.96 · 2 bedrooms · 2 beds · 1 bath,126192938,Chantel & Mackenzie,,King,45.55489,-122.66098,Entire home/apt,116,2,224,12/14/2023,2.54,7,90,49,17-157046-000-00-HO
40726828,Rental unit in Portland · ★4.90 · 2 bedrooms · 3 beds · 1 bath,126192938,Chantel & Mackenzie,,Montavilla,45.5118,-122.58039,Entire home/apt,117,2,122,12/10/2023,2.57,7,0,33,City registration pending
47013456,Guest suite in Portland · ★4.78 · 2 bedrooms · 3 beds · 1 bath,380057237,Yon,,Montavilla,45.515965,-122.578148,Entire home/apt,118,3,41,8/6/2023,1.13,7,365,4,City registration pending
7.2243E+17,Home in Portland · 3 bedrooms · 3 beds · 2 baths,3508484,Josh,,St. Johns,45.58653,-122.7376,Entire home/apt,120,31,0,,,7,178,0,
7.19092E+17,Rental unit in Portland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,126192938,Chantel & Mackenzie,,Hosford-Abernethy,45.5024917,-122.6423911,Entire home/apt,121,2,28,11/25/2023,1.92,7,92,26,City registration pending
34036884,Guest suite in Portland · ★4.96 · 2 bedrooms · 3 beds · 1 bath,126192938,Chantel & Mackenzie,,Sunnyside,45.51445,-122.61876,Entire home/apt,123,2,163,12/7/2023,2.9,7,88,36,17-151643-000-00-HO
50491608,Home in Portland · 4 bedrooms · 5 beds · 2 baths,3508484,Josh,,St. Johns,45.5956,-122.74398,Entire home/apt,135,31,2,8/28/2023,0.12,7,173,1,
8.17342E+17,Home in Portland · 1 bedroom · 1 bed · 1 bath,3508484,Josh,,St. Johns,45.58802244,-122.7376361,Entire home/apt,136,4,0,,,7,21,0,City registration pending
45485579,Home in Portland · ★4.74 · 3 bedrooms · 3 beds · 1.5 baths,126192938,Chantel & Mackenzie,,King,45.56208,-122.65607,Entire home/apt,138,30,39,6/13/2023,1.11,7,44,7,City registration pending
8.31118E+17,Condo in Portland · Studio · 1 bed · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,153,2,0,,,7,359,0,Exempt
8.31117E+17,Condo in Portland · Studio · 1 bed · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,153,2,0,,,7,359,0,Exempt
8.31118E+17,Condo in Portland · Studio · 1 bed · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,153,2,0,,,7,359,0,Exempt
8.31117E+17,Condo in Portland · Studio · 1 bed · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,153,2,0,,,7,359,0,Exempt
11089716,Rental unit in Portland · ★4.77 · 3 bedrooms · 4 beds · 2 baths,33606696,Hayden,,Sunnyside,45.51525,-122.63577,Entire home/apt,155,2,821,12/10/2023,8.63,7,0,85,17-251606-000-00-LU
1.02032E+18,Home in Portland · ★New · 2 bedrooms · 6 beds · 2 baths,21047956,Norberto,,South Portland,45.4736937,-122.6779905,Entire home/apt,160,2,1,11/24/2023,1,7,256,1,12-082842-321-23-HO
8.31131E+17,Condo in Portland · 1 bedroom · 2 beds · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,164,2,0,,,7,334,0,Exempt
8.31131E+17,Condo in Portland · 1 bedroom · 2 beds · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,164,1,0,,,7,334,0,Exempt
8.31132E+17,Condo in Portland · 1 bedroom · 2 beds · 1 bath,480237365,LiveSuite.Io SE,,Old Town/Chinatown,45.5206203,-122.6712424,Entire home/apt,164,2,0,,,7,334,0,Exempt
44687427,Home in Portland · ★4.94 · 2 bedrooms · 3 beds · 2 baths,3508484,Josh,,St. Johns,45.58615,-122.73727,Entire home/apt,165,2,116,11/30/2023,2.95,7,64,31,19-164423-000-00-HO
8.40599E+17,Home in Portland · ★4.97 · 2 bedrooms · 3 beds · 1 bath,3508484,Josh,,Hosford-Abernethy,45.50833076,-122.653672,Entire home/apt,170,2,29,12/8/2023,3.47,7,81,29,City registration pending
48279749,Home in Portland · ★4.99 · 2 bedrooms · 3 beds · 2.5 baths,126192938,Chantel & Mackenzie,,Mt. Tabor,45.50993,-122.58602,Entire home/apt,172,2,71,11/18/2023,2.12,7,87,29,City registration pending
9.78907E+17,Home in Portland · 3 bedrooms · 4 beds · 2 baths,3508484,Josh,,St. Johns,45.59063,-122.74785,Entire home/apt,222,2,2,11/26/2023,1.33,7,170,2,City registration pending
1539452,Rental unit in Portland · ★4.56 · 2 bedrooms · 5 beds · 1 bath,8207605,Sharon,,Portland Downtown,45.51614,-122.68598,Entire home/apt,232,2,156,11/18/2023,1.41,7,340,18,90993
7.0489E+17,Rental unit in Portland · Studio · 1 bed · 1 bath,12568111,Ams Dynamic,,Old Town/Chinatown,45.51978,-122.6722,Entire home/apt,294,1,0,,,7,365,0,Exempt
7.0489E+17,Rental unit in Portland · 1 bedroom · 2 beds · 1 bath,12568111,Ams Dynamic,,Old Town/Chinatown,45.51997,-122.67231,Entire home/apt,359,1,0,,,7,365,0,Exempt
7.0489E+17,Rental unit in Portland · Studio · 1 bed · 1 bath,12568111,Ams Dynamic,,Old Town/Chinatown,45.52157,-122.67228,Entire home/apt,394,1,0,,,7,365,0,Exempt
7.0489E+17,Rental unit in Portland · 1 bedroom · 2 beds · 1 bath,12568111,Ams Dynamic,,Old Town/Chinatown,45.52149,-122.67187,Entire home/apt,464,1,0,,,7,365,0,Exempt
7.0489E+17,Rental unit in Portland · 2 bedrooms · 4 beds · 1.5 baths,12568111,Ams Dynamic,,Old Town/Chinatown,45.52139,-122.67026,Entire home/apt,486,1,0,,,7,365,0,Exempt
7.0489E+17,Rental unit in Portland · 1 bedroom · 2 beds · 1 bath,12568111,Ams Dynamic,,Old Town/Chinatown,45.51967,-122.67154,Entire home/apt,514,1,0,,,7,365,0,Exempt
2332736,Home in Portland · ★4.78 · 5 bedrooms · 12 beds · 2 baths,8207605,Sharon,,Portland Downtown,45.51616,-122.68778,Entire home/apt,622,2,186,11/26/2023,1.55,7,329,8,90993
9.33229E+17,Rental unit in Portland · 2 bedrooms · 3 beds · 2 baths,12568111,Ams Dynamic,,Pearl,45.53186,-122.68096,Entire home/apt,629,1,0,,,7,269,0,Exempt
13799741,Home in Portland · ★4.93 · 8 bedrooms · 16 beds · 3 baths,8207605,Sharon,,Portland Downtown,45.51665,-122.68637,Entire home/apt,755,2,54,10/29/2023,0.59,7,0,13,90993
48982663,Home in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,1218855,Suja,,Irvington,45.54351,-122.65543,Entire home/apt,,1,5,7/18/2021,0.15,7,0,0,17-144440-000-00-ho
7074345,Home in Portland · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,3220022,Julie,,Boise,45.55056,-122.67519,Entire home/apt,,10,44,4/4/2021,0.55,7,0,0,17-178612-000-00-HO
50260406,Home in Portland · 1 bedroom · 1 bed · 3 shared baths,501715,Teresa,,Vernon,45.55782,-122.64836,Private room,31,30,1,11/11/2023,0.75,8,180,1,
114086,Hostel in Portland · ★4.40 · 1 bedroom · 1 bed · 4 shared baths,501715,Teresa,,Sabin,45.55593,-122.65029,Private room,35,30,70,7/1/2023,0.46,8,154,2,
12361450,Home in Portland · 1 bedroom · 1 bed · 4 shared baths,501715,Teresa,,Sabin,45.55605,-122.64859,Private room,35,1,1,7/17/2022,0.06,8,357,0,City registration pending
93613,Home in Portland · ★4.50 · 1 bedroom · 1 bed · 4 shared baths,501715,Teresa,,Sabin,45.55536,-122.65106,Private room,39,30,66,9/1/2023,0.44,8,339,1,
